sid,basin,sphere,season,year,month,day,hour,lat,lon,lmi,occurtime
2011323N09264,EP,NH,2011,2011,11,22,12,12.9,-113.4,125,325.5
2011330N06078,NI,NH,2011,2011,11,27,12,12.1,71.45,95,330.5
2011336S06098,SI,SH,2012,2011,12,8,6,-17.48,96.75,100,160.25
2011337S13069,SI,SH,2012,2011,12,6,6,-16.9,69.1,60,158.25
2011338N06114,WP,NH,2011,2011,12,4,6,7.6,114.4,35,337.25
2011344N12117,WP,NH,2011,2011,12,12,6,9.6,113.5,45,345.25
2011346N03156,WP,NH,2011,2011,12,15,12,7.7,130.82,60,348.5
2011352S12157,SP,SH,2012,2011,12,19,12,-14.0,155.1,60,171.5
2011355S11135,SI,SH,2012,2011,12,25,6,-11.15,132.14,55,177.25
2011360N09088,NI,NH,2011,2011,12,29,6,11.95,82.05,65,362.25
2011361S09095,SI,SH,2012,2011,12,31,12,-15.25,76.05,105,183.5
2012006S15043,SI,SH,2012,2012,1,8,12,-19.55,43.4,55,191.5
2012009S12118,SI,SH,2012,2012,1,10,18,-17.58,118.67,60,193.75
2012010S24049,SI,SH,2012,2012,1,15,12,-27.3,38.8,40,198.5
2012017S10074,SI,SH,2012,2012,1,19,18,-16.9,66.01,65,202.75
2012018S16041,SI,SH,2012,2012,1,25,12,-22.95,38.9,115,208.5
2012023S13117,SI,SH,2012,2012,1,31,18,-24.98,107.82,75,214.75
2012032S15141,SP,SH,2012,2012,2,7,18,-18.8,166.94,115,221.75
2012037S17176,SP,SH,2012,2012,2,7,0,-20.0,-172.22,55,221.0
2012039S14075,SI,SH,2012,2012,2,12,18,-17.95,55.5,135,226.75
2012042S12110,SI,SH,2012,2012,2,14,6,-13.4,91.0,60,228.25
2012046N08130,WP,NH,2012,2012,2,16,18,9.5,118.8,45,46.75
2012056S13057,SI,SH,2012,2012,2,29,18,-16.85,43.23,60,243.75
2012060S12069,SI,SH,2012,2012,3,1,12,-14.8,64.2,65,244.5
2012066S10101,SI,SH,2012,2012,3,8,0,-15.39,90.97,65,251.0
2012070S17112,SI,SH,2012,2012,3,13,6,-18.62,114.54,65,256.25
2012086N10116,WP,NH,2012,2012,4,1,6,10.1,107.83,55,91.25
2012092S16166,SP,SH,2012,2012,4,2,12,-23.25,176.47,60,276.5
2012127S05127,SI,SH,2012,2012,5,8,6,-8.4,129.3,50,312.25
2012135N10255,EP,NH,2012,2012,5,18,0,13.35,-113.83,60,138.0
2012140N33283,NA,NH,2012,2012,5,19,12,32.5,-77.3,35,139.5
2012141N11148,WP,NH,2012,2012,5,25,0,22.15,139.25,90,145.0
2012142N09262,EP,NH,2012,2012,5,24,18,15.95,-106.34,115,144.75
2012147N30284,NA,NH,2012,2012,5,26,0,32.3,-75.0,35,146.0
2012152N12130,WP,NH,2012,2012,6,4,6,22.65,126.75,95,155.25
2012156S07066,SI,SH,2012,2012,6,6,12,-10.3,57.75,85,341.5
2012162N06150,WP,NH,2012,2012,6,17,0,17.23,127.68,120,168.0
2012166N09269,EP,NH,2012,2012,6,16,0,15.35,-96.86,115,167.0
2012168N19112,WP,NH,2012,2012,6,17,18,18.82,111.9,50,168.75
2012169N29291,NA,NH,2012,2012,6,20,12,38.1,-52.5,40,171.5
2012176N26272,NA,NH,2012,2012,6,24,6,27.0,-87.2,35,175.25
2012177N11135,WP,NH,2012,2012,6,27,6,15.9,127.12,50,178.25
2012180S11153,SP,SH,2012,2012,6,29,6,-11.65,154.55,50,364.25
2012186N12255,EP,NH,2012,2012,7,8,0,14.85,-120.65,105,189.0
2012189N10262,EP,NH,2012,2012,7,12,0,14.85,-118.64,120,193.0
2012193N12259,EP,NH,2012,2012,7,15,0,16.25,-115.34,110,196.0
2012196N19144,WP,NH,2012,2012,7,17,6,26.85,129.46,60,198.25
2012201N15129,WP,NH,2012,2012,7,23,18,20.65,112.97,105,204.75
2012209N11131,WP,NH,2012,2012,8,1,18,24.23,122.07,105,213.75
2012209N25149,WP,NH,2012,2012,8,2,6,33.85,122.24,90,214.25
2012215N12313,NA,NH,2012,2012,8,8,0,18.75,-87.05,65,220.0
2012215N23146,WP,NH,2012,2012,8,5,12,27.38,127.28,55,217.5
2012216N12337,NA,NH,2012,2012,8,4,12,14.85,-29.85,50,216.5
2012216N24162,WP,NH,2012,2012,8,6,12,27.52,161.94,50,218.5
2012219N12254,EP,NH,2012,2012,8,7,18,13.85,-113.87,65,219.75
2012223N14317,NA,NH,2012,2012,8,11,6,13.4,-55.4,45,223.25
2012225N16133,WP,NH,2012,2012,8,14,12,17.25,123.55,60,226.5
2012225N18255,EP,NH,2012,2012,8,16,18,19.6,-115.9,40,228.75
2012229N28305,NA,NH,2012,2012,8,19,0,34.25,-34.94,80,231.0
2012230N21126,WP,NH,2012,2012,8,21,0,20.53,125.56,125,233.0
2012232N13141,WP,NH,2012,2012,8,24,12,22.2,132.95,115,236.5
2012234N16315,NA,NH,2012,2012,8,23,18,15.6,-66.4,70,235.75
2012235N11328,NA,NH,2012,2012,8,22,0,11.1,-33.1,35,234.0
2012239N11261,EP,NH,2012,2012,8,29,12,17.95,-112.16,80,241.5
2012242N13333,NA,NH,2012,2012,9,3,12,23.5,-62.6,65,246.5
2012242N24317,NA,NH,2012,2012,8,31,12,30.65,-50.96,100,243.5
2012246N29323,NA,NH,2012,2012,9,6,12,29.95,-41.23,100,249.5
2012247N18252,EP,NH,2012,2012,9,2,18,18.0,-108.9,40,245.75
2012254N09135,WP,NH,2012,2012,9,14,6,18.15,129.85,150,257.25
2012255N16322,NA,NH,2012,2012,9,13,0,20.05,-49.55,65,256.0
2012256N15257,EP,NH,2012,2012,9,13,6,18.4,-108.0,55,256.25
2012260N13237,EP,NH,2012,2012,9,17,0,14.75,-125.55,60,260.0
2012263N15141,WP,NH,2012,2012,9,24,18,14.57,127.93,155,267.75
2012266N14254,EP,NH,2012,2012,9,25,12,18.55,-114.45,120,268.5
2012267N16141,WP,NH,2012,2012,9,26,12,27.85,142.7,50,269.5
2012272N22251,EP,NH,2012,2012,9,28,18,23.9,-108.6,45,271.75
2012273N13112,WP,NH,2012,2012,9,30,12,15.38,113.48,55,273.5
2012274N13151,WP,NH,2012,2012,9,30,12,16.3,148.23,50,273.5
2012277N12322,NA,NH,2012,2012,10,3,0,15.0,-39.6,35,276.0
2012279N15145,WP,NH,2012,2012,10,11,18,19.53,128.55,115,284.75
2012281N14242,EP,NH,2012,2012,10,7,18,15.35,-120.75,55,280.75
2012285N21091,NI,NH,2012,2012,10,11,0,22.5,91.3,35,284.0
2012285N26288,NA,NH,2012,2012,10,13,6,25.3,-71.7,45,286.25
2012285S04077,SI,SH,2013,2012,10,14,18,-10.9,65.81,110,105.75
2012287N15297,NA,NH,2012,2012,10,16,12,27.6,-64.9,85,289.5
2012287N16147,WP,NH,2012,2012,10,16,0,25.52,140.51,65,289.0
2012288N14248,EP,NH,2012,2012,10,16,0,19.25,-113.85,110,289.0
2012296N06135,WP,NH,2012,2012,10,27,12,17.57,108.9,95,300.5
2012296N14283,NA,NH,2012,2012,10,25,0,18.65,-76.24,110,298.0
2012296N20309,NA,NH,2012,2012,10,25,0,29.5,-42.4,45,298.0
2012297N11067,NI,NH,2012,2012,10,23,18,11.04,60.4,60,296.75
2012301N11087,NI,NH,2012,2012,10,28,6,9.74,85.52,65,301.25
2012304N14246,EP,NH,2012,2012,11,1,6,13.9,-118.1,60,305.25
2012317N07118,WP,NH,2012,2012,11,13,12,8.9,112.15,45,317.5
2012321N14090,NI,NH,2012,2012,11,17,6,16.39,89.75,55,321.25
2012325S09084,SI,SH,2013,2012,11,22,0,-10.1,81.2,55,144.0
2012331N03157,WP,NH,2012,2012,12,3,12,7.45,128.9,165,337.5
2012337S06089,SI,SH,2013,2012,12,8,0,-13.4,74.74,60,160.0
2012346S14180,SP,SH,2013,2012,12,17,6,-18.1,177.1,115,169.25
2012357N09064,NI,NH,2012,2012,12,23,18,8.38,55.77,55,357.75
2012359N08134,WP,NH,2012,2012,12,25,0,10.53,128.22,50,359.0
2012362S08071,SI,SH,2013,2013,1,1,0,-11.5,56.5,60,184.0
2012362S08165,SP,SH,2013,2012,12,30,18,-15.8,161.05,125,182.75
2012362S13116,SI,SH,2013,2012,12,28,6,-15.4,112.0,55,180.25
2013001N04141,WP,NH,2013,2013,1,9,12,3.6,111.2,55,8.5
2013005S10126,SI,SH,2013,2013,1,11,12,-18.05,112.54,120,194.5
2013009S11084,SI,SH,2013,2013,1,15,18,-14.0,78.45,55,198.75
2013018S14138,SP,SH,2013,2013,1,21,18,-15.2,141.39,50,204.75
2013019S12174,SP,SH,2013,2013,1,24,18,-14.55,-163.22,60,207.75
2013020S17124,SI,SH,2013,2013,1,23,0,-20.45,117.49,60,206.0
2013026S13067,SI,SH,2013,2013,1,30,12,-16.05,52.54,115,213.5
2013040S16199,SP,SH,2013,2013,2,10,0,-21.95,-153.69,50,224.0
2013041S10087,SI,SH,2013,2013,2,13,12,-20.05,79.65,105,227.5
2013046S20042,SI,SH,2013,2013,2,21,6,-22.4,41.45,105,235.25
2013049N05131,WP,NH,2013,2013,2,21,0,7.77,115.67,40,51.0
2013052S13126,SI,SH,2013,2013,2,26,18,-19.1,119.31,130,240.75
2013054S13100,SI,SH,2013,2013,2,25,18,-14.6,98.4,40,239.75
2013064S18149,SP,SH,2013,2013,3,10,12,-16.35,160.37,125,252.5
2013072S12140,SP,SH,2013,2013,3,14,0,-13.7,147.67,55,256.0
2013093S08074,SI,SH,2013,2013,4,9,12,-11.55,60.25,85,282.5
2013097S06099,SI,SH,2013,2013,4,8,6,-9.36,101.66,65,281.25
2013117S10155,SP,SH,2013,2013,4,28,6,-12.25,154.05,60,301.25
2013128S05086,SI,SH,2013,2013,5,10,6,-8.3,86.15,50,313.25
2013130N04093,NI,NH,2013,2013,5,11,0,6.8,90.95,60,130.0
2013134N07265,EP,NH,2013,2013,5,16,6,9.05,-106.05,60,135.25
2013149N14264,EP,NH,2013,2013,5,29,18,15.65,-94.25,70,148.75
2013149N21090,NI,NH,2013,2013,5,29,12,21.7,88.8,30,148.5
2013157N25273,NA,NH,2013,2013,6,6,6,26.7,-86.1,35,156.25
2013158N13129,WP,NH,2013,2013,6,8,6,17.3,129.6,55,158.25
2013167N12128,WP,NH,2013,2013,6,17,6,13.85,126.78,40,167.25
2013167N12279,NA,NH,2013,2013,6,19,18,19.6,-94.8,45,169.75
2013171N15117,WP,NH,2013,2013,6,20,6,16.07,117.59,35,170.25
2013175N12256,EP,NH,2013,2013,6,25,18,17.25,-111.55,65,175.75
2013178N09133,WP,NH,2013,2013,6,29,6,12.5,124.12,75,179.25
2013180N11256,EP,NH,2013,2013,7,1,18,17.85,-106.46,65,181.75
2013186N13262,EP,NH,2013,2013,7,6,18,17.9,-104.6,80,186.75
2013187N20156,WP,NH,2013,2013,7,9,12,20.38,138.1,125,189.5
2013189N09319,NA,NH,2013,2013,7,8,12,10.15,-49.94,50,188.5
2013196N14128,WP,NH,2013,2013,7,16,0,14.82,124.51,55,196.0
2013204N11340,NA,NH,2013,2013,7,27,18,18.6,-53.0,55,207.75
2013206N15238,EP,NH,2013,2013,7,27,6,17.05,-136.65,65,207.25
2013210N13122,WP,NH,2013,2013,7,31,6,15.8,115.14,85,211.25
2013211N11248,EP,NH,2013,2013,8,1,18,14.15,-124.65,65,212.75
2013211N21088,NI,NH,2013,2013,7,30,0,21.0,88.0,25,210.0
2013214N13243,EP,NH,2013,2013,8,8,18,17.2,-138.9,70,219.75
2013217N11118,WP,NH,2013,2013,8,6,0,13.85,112.92,55,217.0
2013220N12137,WP,NH,2013,2013,8,11,12,15.45,123.58,115,222.5
2013221N11244,EP,NH,2013,2013,8,10,6,11.15,-118.56,50,221.25
2013224N12220,EP,NH,2013,2013,8,18,0,14.9,-172.9,70,229.0
2013227N08193,WP,NH,2013,2013,8,16,12,9.19,-173.02,60,227.5
2013227N14337,NA,NH,2013,2013,8,17,6,18.8,-34.7,45,228.25
2013228N23124,WP,NH,2013,2013,8,20,18,24.15,125.61,60,231.75
2013229N26132,WP,NH,2013,2013,8,17,12,27.7,127.95,50,228.5
2013232N14252,EP,NH,2013,2013,8,21,18,15.7,-111.0,40,232.75
2013232N22088,NI,NH,,,,,,,,,
2013237N11129,WP,NH,2013,2013,8,28,12,21.8,122.38,60,239.5
2013238N19266,NA,NH,2013,2013,8,26,0,19.2,-95.9,40,237.0
2013241N19254,EP,NH,2013,2013,8,29,0,21.45,-109.66,50,240.0
2013241N29169,WP,NH,2013,2013,8,30,6,28.1,169.6,35,241.25
2013242N15245,EP,NH,2013,2013,9,1,0,19.7,-115.9,65,243.0
2013243N26122,WP,NH,2013,2013,9,3,6,29.9,127.45,50,245.25
2013248N16294,NA,NH,2013,2013,9,7,6,22.0,-68.8,45,249.25
2013248N17255,EP,NH,2013,2013,9,5,12,18.1,-106.1,60,247.5
2013250N22263,NA,NH,2013,2013,9,6,0,22.4,-97.4,25,248.0
2013251N13342,NA,NH,2013,2013,9,12,18,22.45,-28.94,75,254.75
2013255N19268,NA,NH,2013,2013,9,15,0,21.6,-94.7,75,257.0
2013255N20148,WP,NH,2013,2013,9,15,12,31.48,135.08,55,257.5
2013257N15259,EP,NH,2013,2013,9,15,12,18.2,-103.2,70,257.5
2013259N17132,WP,NH,2013,2013,9,19,12,18.13,127.28,150,261.5
2013260N15112,WP,NH,2013,2013,9,17,12,15.8,112.0,35,259.5
2013262N14149,WP,NH,2013,2013,9,26,0,32.2,143.42,105,268.0
2013269N15118,WP,NH,2013,2013,9,30,0,17.25,108.65,75,272.0
2013271N21310,NA,NH,2013,2013,10,4,6,33.1,-36.6,40,276.25
2013272N10135,WP,NH,2013,2013,10,5,6,24.75,126.93,125,277.25
2013272N26152,WP,NH,2013,2013,9,30,0,26.45,146.81,35,272.0
2013274N18152,WP,NH,2013,2013,10,7,0,25.25,130.26,125,279.0
2013276N21273,NA,NH,2013,2013,10,3,0,21.5,-86.8,40,275.0
2013280N13242,EP,NH,2013,2013,10,8,0,14.8,-123.9,55,280.0
2013281N12098,NI,NH,2013,2013,10,12,0,17.5,86.19,115,284.0
2013282N14132,WP,NH,2013,2013,10,11,0,14.8,124.5,65,283.0
2013282N14149,WP,NH,2013,2013,10,13,18,20.52,135.98,105,285.75
2013286N15251,EP,NH,2013,2013,10,14,0,19.95,-112.92,55,286.0
2013287N13243,EP,NH,2013,2013,10,16,0,17.6,-117.7,45,288.0
2013289N14149,WP,NH,2013,2013,10,19,0,16.25,140.45,155,291.0
2013290N14153,WP,NH,2013,2013,10,18,12,18.35,152.45,45,290.5
2013292N09162,WP,NH,2013,2013,10,23,18,19.83,148.73,145,295.75
2013293N13260,EP,NH,2013,2013,10,22,18,16.35,-101.64,130,294.75
2013294N28304,NA,NH,2013,2013,10,22,18,29.5,-51.5,45,294.75
2013296S07079,SI,SH,2014,2013,10,26,6,-10.75,67.85,60,117.25
2013301N13142,WP,NH,2013,2013,11,2,0,19.62,115.9,105,305.0
2013305N07141,WP,NH,2013,2013,11,5,0,11.65,119.86,60,308.0
2013305N16252,EP,NH,2013,2013,11,4,0,22.7,-108.4,55,307.0
2013306N07162,WP,NH,2013,2013,11,7,12,11.05,129.33,170,310.5
2013310N06066,NI,NH,2013,2013,11,8,12,8.06,55.0,60,311.5
2013316N06130,WP,NH,2013,2013,11,13,6,10.8,118.63,55,316.25
2013321N24308,NA,NH,2013,2013,11,19,0,30.2,-54.5,40,322.0
2013322N13090,NI,NH,2013,2013,11,20,18,15.5,83.75,60,323.75
2013324N07103,NI,NH,2013,2013,11,24,6,10.76,94.12,65,327.25
2013324S11113,SI,SH,2014,2013,11,22,6,-14.32,119.87,55,144.25
2013333S16137,SP,SH,2014,2013,11,30,0,-15.8,136.9,35,152.0
2013337N15139,WP,NH,2013,2013,12,3,18,15.8,139.0,35,336.75
2013338N34332,NA,NH,2013,2013,12,3,0,34.3,-27.7,45,336.0
2013339N09084,NI,NH,2013,2013,12,10,6,15.55,85.25,100,343.25
2013348S10082,SI,SH,2014,2013,12,21,0,-18.6,64.42,130,173.0
2013350S08099,SI,SH,2014,2013,12,18,18,-10.95,93.66,135,170.75
2013360S12124,SI,SH,2014,2013,12,30,12,-19.8,117.11,120,182.5
2013362S09053,SI,SH,2014,2014,1,1,12,-17.35,53.46,75,184.5
2014003N08086,NI,NH,2014,2014,1,5,12,9.3,81.49,45,4.5
2014004S17183,SP,SH,2014,2014,1,11,6,-20.1,-173.9,125,194.25
2014007S11104,SI,SH,2014,2014,1,11,0,-15.55,81.0,60,194.0
2014015N10129,WP,NH,2014,2014,1,20,6,6.3,129.0,50,19.25
2014015S16043,SI,SH,2014,2014,1,17,0,-22.3,42.48,50,200.0
2014017S14160,SP,SH,2014,2014,1,17,12,-19.0,163.33,55,200.5
2014019S26165,SP,SH,2014,2014,1,18,0,-26.1,165.1,40,201.0
2014024S13160,SP,SH,2014,2014,1,28,0,-15.75,153.94,55,211.0
2014029N10143,WP,NH,2014,2014,1,31,12,9.98,125.54,55,30.5
2014030S14129,SI,SH,2014,2014,2,3,12,-16.5,141.2,55,217.5
2014031S14124,SI,SH,2014,2014,2,3,0,-14.36,129.24,50,217.0
2014032S18152,SP,SH,2014,2014,2,2,18,-15.8,151.61,55,216.75
2014034S14058,SI,SH,2014,2014,2,6,0,-19.85,59.35,65,220.0
2014036S12073,SI,SH,2014,2014,2,11,18,-25.3,65.85,55,225.75
2014048S16039,SI,SH,2014,2014,2,19,18,-22.45,40.1,110,233.75
2014056S18175,SP,SH,2014,2014,3,2,12,-24.53,-173.26,60,244.5
2014058N09149,WP,NH,2014,2014,3,3,6,12.05,149.17,60,61.25
2014059S13160,SP,SH,2014,2014,3,4,6,-11.28,152.4,50,246.25
2014065S10139,SI,SH,2014,2014,3,24,0,-16.25,103.65,125,266.0
2014068S16169,SP,SH,2014,2014,3,13,0,-21.7,174.05,105,255.0
2014077S11196,SP,SH,2014,2014,3,18,18,-16.3,-160.93,55,260.75
2014080N08128,WP,NH,2014,2014,3,24,6,9.1,118.8,55,82.25
2014086S10041,SI,SH,2014,2014,3,30,12,-14.75,44.81,130,272.5
2014092S11159,SP,SH,2014,2014,4,10,12,-12.85,146.3,120,283.5
2014093N02148,WP,NH,2014,2014,4,5,0,4.3,140.6,55,94.0
2014093S11085,SI,SH,2014,2014,4,6,0,-25.7,87.02,65,279.0
2014106S10100,SI,SH,2014,2014,4,21,12,-16.55,93.24,65,294.5
2014117N10145,WP,NH,2014,2014,4,29,0,15.57,147.4,60,118.0
2014141N16091,NI,NH,2014,2014,5,22,6,17.0,92.5,45,141.25
2014142N10254,EP,NH,2014,2014,5,25,18,12.05,-111.15,140,144.75
2014153N12267,EP,NH,2014,2014,6,3,0,13.6,-94.2,55,153.0
2014159N12068,NI,NH,2014,2014,6,10,12,16.07,68.07,65,160.5
2014160N15259,EP,NH,2014,2014,6,12,12,16.35,-106.75,130,162.5
2014160N21120,WP,NH,2014,2014,6,11,12,25.62,130.14,50,161.5
2014164N18063,NI,NH,2014,2014,6,13,6,19.0,62.6,60,163.25
2014164N19116,WP,NH,2014,2014,6,14,12,21.2,116.39,45,164.5
2014180N14255,EP,NH,2014,2014,6,29,12,15.8,-109.8,45,179.5
2014180N32282,NA,NH,2014,2014,7,4,0,33.95,-77.12,100,184.0
2014181N17257,EP,NH,2014,2014,7,1,0,17.5,-104.4,45,181.0
2014184N08147,WP,NH,2014,2014,7,6,0,17.93,133.0,130,186.0
2014187N11247,EP,NH,2014,2014,7,8,0,9.4,-120.3,60,188.0
2014190N08154,WP,NH,2014,2014,7,18,6,19.98,111.22,135,198.25
2014197N10137,WP,NH,2014,2014,7,23,0,24.38,120.1,85,203.0
2014198N12220,EP,NH,2014,2014,7,18,0,13.2,-140.8,60,198.0
2014201N09331,NA,NH,2014,2014,7,21,6,11.2,-39.9,45,201.25
2014202N22087,NI,NH,,,,,,,,,
2014204N10239,WP,NH,2014,2014,8,7,12,15.07,178.71,135,218.5
2014207N12255,EP,NH,2014,2014,7,27,18,18.25,-111.65,70,207.75
2014209N12152,WP,NH,2014,2014,8,2,12,14.93,135.13,130,213.5
2014209N16134,WP,NH,2014,2014,7,28,18,18.25,132.1,40,208.75
2014210N10323,NA,NH,2014,2014,8,1,12,13.8,-58.1,50,212.5
2014212N11242,EP,NH,2014,2014,8,4,12,16.15,-136.15,125,215.5
2014214N13249,EP,NH,2014,2014,8,8,0,17.35,-138.35,110,219.0
2014216N21089,NI,NH,2014,2014,8,3,18,21.9,88.3,30,214.75
2014225N15255,EP,NH,2014,2014,8,14,12,16.55,-115.55,75,225.5
2014229N16246,EP,NH,2014,2014,8,17,18,16.0,-115.5,45,228.75
2014231N21117,WP,NH,2014,2014,8,19,0,23.7,117.8,35,230.0
2014234N12261,EP,NH,2014,2014,8,24,18,15.85,-111.85,150,235.75
2014236N22288,NA,NH,2014,2014,8,27,0,29.25,-70.98,60,238.0
2014245N19268,NA,NH,2014,2014,9,3,0,22.0,-97.3,55,245.0
2014246N17254,EP,NH,2014,2014,9,6,0,23.95,-112.65,115,248.0
2014248N19129,WP,NH,2014,2014,9,7,18,28.3,134.12,70,249.75
2014249N14118,WP,NH,2014,2014,9,7,0,18.34,113.43,45,249.0
2014253N13244,EP,NH,2014,2014,9,16,6,22.4,-108.8,45,258.25
2014253N13260,EP,NH,2014,2014,9,14,18,20.65,-108.45,125,256.75
2014254N10142,WP,NH,2014,2014,9,16,0,20.25,111.29,100,258.0
2014254N14327,NA,NH,2014,2014,9,16,6,29.55,-57.13,105,258.25
2014259N11262,EP,NH,2014,2014,9,18,0,15.65,-104.57,65,260.0
2014260N13135,WP,NH,2014,2014,9,19,18,18.52,120.08,50,261.75
2014267N15257,EP,NH,2014,2014,9,28,12,21.05,-117.25,80,270.5
2014267N18150,WP,NH,2014,2014,9,24,6,19.8,150.0,40,266.25
2014271N10160,WP,NH,2014,2014,10,4,0,25.6,132.88,120,276.0
2014274N15260,EP,NH,2014,2014,10,4,12,19.85,-113.35,115,276.5
2014275N06166,WP,NH,2014,2014,10,8,0,17.85,132.25,155,280.0
2014279N11096,NI,NH,2014,2014,10,11,6,16.1,85.15,105,283.25
2014283N22299,NA,NH,2014,2014,10,12,18,33.6,-61.9,65,284.75
2014285N16305,NA,NH,2014,2014,10,16,12,25.65,-68.42,120,288.5
2014286N12219,EP,NH,2014,2014,10,15,0,13.95,-144.65,75,287.0
2014290N14261,EP,NH,2014,2014,10,18,6,16.2,-98.9,45,290.25
2014294N20265,NA,NH,2014,2014,10,27,12,14.9,-83.0,55,299.5
2014297N11062,NI,NH,2014,2014,10,28,12,16.75,61.8,100,300.5
2014303N11261,EP,NH,2014,2014,11,2,18,12.35,-108.15,70,305.75
2014303N13141,WP,NH,2014,2014,11,2,12,17.15,132.55,150,305.5
2014309N13088,NI,NH,2014,2014,11,6,0,13.8,87.25,55,309.0
2014319S06066,SI,SH,2015,2014,11,16,18,-9.05,66.75,60,138.75
2014327S08077,SI,SH,2015,2014,11,28,6,-16.45,61.59,60,150.25
2014329N08131,WP,NH,2014,2014,11,28,6,10.67,116.57,60,331.25
2014334N02156,WP,NH,2014,2014,12,4,12,10.95,131.35,155,337.5
2014344S09100,SI,SH,2015,2014,12,11,12,-8.95,94.65,55,163.5
2014356S08101,SI,SH,2015,2014,12,27,0,-12.68,93.34,65,179.0
2014362N07130,WP,NH,2014,2014,12,28,18,8.55,126.63,55,361.75
2015009S19054,SI,SH,2015,2015,1,16,6,-20.2,65.5,135,199.25
2015012N09146,WP,NH,2015,2015,1,16,18,10.43,127.5,65,15.75
2015013S18038,SI,SH,2015,2015,1,16,6,-19.5,43.2,45,199.25
2015020S12208,SP,SH,2015,2015,1,22,18,-20.65,-146.1,60,205.75
2015024S11090,SI,SH,2015,2015,1,27,6,-17.9,77.6,60,210.25
2015024S15078,SI,SH,2015,2015,1,29,18,-17.0,67.3,120,212.75
2015030S16161,SP,SH,2015,2015,2,1,12,-20.75,161.77,60,215.5
2015036S20038,SI,SH,2015,2015,2,6,18,-22.55,43.01,80,220.75
2015038N08158,WP,NH,2015,2015,2,10,6,14.15,154.25,80,40.25
2015045S12145,SP,SH,2015,2015,2,18,0,-11.13,137.13,65,232.0
2015047S15152,SP,SH,2015,2015,2,19,18,-21.6,150.55,125,233.75
2015050S11094,SI,SH,2015,2015,2,25,12,-18.5,68.7,60,239.5
2015063S14042,SI,SH,2015,2015,3,6,12,-16.15,40.2,50,248.5
2015064S14052,SI,SH,2015,2015,3,9,6,-21.7,54.09,65,251.25
2015066S08170,SP,SH,2015,2015,3,13,12,-17.5,168.75,160,255.5
2015068S12151,SP,SH,2015,2015,3,19,18,-14.64,145.22,100,261.75
2015068S14113,SI,SH,2015,2015,3,12,18,-22.18,113.65,105,254.75
2015069N04173,WP,NH,2015,2015,3,14,6,12.65,152.87,55,72.25
2015079S15182,SP,SH,2015,2015,3,21,18,-22.52,-175.73,55,263.75
2015085N06162,WP,NH,2015,2015,3,31,12,10.28,139.95,135,89.5
2015092N06161,WP,NH,2015,2015,4,4,6,8.8,152.48,55,93.25
2015092S18074,SI,SH,2015,2015,4,7,18,-15.05,62.99,100,280.75
2015094S10087,SI,SH,2015,2015,4,6,18,-15.4,90.85,115,279.75
2015099S13163,SP,SH,2015,2015,4,10,12,-16.0,160.6,65,283.5
2015117S12115,SI,SH,2015,2015,4,30,18,-19.91,111.66,120,303.75
2015122N07144,WP,NH,2015,2015,5,10,0,17.0,123.25,145,129.0
2015126N27281,NA,NH,2015,2015,5,9,0,31.9,-77.3,40,128.0
2015127N04158,WP,NH,2015,2015,5,16,12,16.45,140.68,135,135.5
2015148N11250,EP,NH,2015,2015,6,1,12,15.55,-120.05,135,151.5
2015152N12258,EP,NH,2015,2015,6,6,6,16.45,-108.55,150,156.25
2015157N13069,NI,NH,2015,2015,6,8,6,18.0,67.0,65,158.25
2015162N12262,EP,NH,2015,2015,6,13,18,14.95,-100.37,75,163.75
2015167N27266,NA,NH,2015,2015,6,16,12,28.0,-96.0,45,166.5
2015171N15112,WP,NH,2015,2015,6,23,12,19.98,108.0,55,173.5
2015171N18086,NI,NH,2015,2015,6,20,18,19.2,85.4,35,170.75
2015173N20067,NI,NH,2015,2015,6,22,18,20.2,68.5,40,172.75
2015180N09160,WP,NH,2015,2015,7,9,18,25.12,126.61,120,189.75
2015180S04163,SP,SH,2015,2015,6,30,12,-5.6,159.5,55,364.5
2015183N13130,WP,NH,2015,2015,7,8,18,22.5,117.65,90,188.75
2015184N08172,WP,NH,2015,2015,7,7,12,14.25,153.5,125,187.5
2015188N08194,WP,NH,2015,2015,7,21,6,22.55,142.93,95,201.25
2015189N13223,EP,NH,2015,2015,7,8,0,15.3,-139.5,40,188.0
2015190N12210,EP,NH,2015,2015,7,9,12,11.4,-152.7,45,189.5
2015191N23085,NI,NH,,,,,,,,,
2015192N11263,EP,NH,2015,2015,7,15,6,18.15,-109.56,135,195.25
2015193N35285,NA,NH,2015,2015,7,13,0,35.5,-72.2,35,193.0
2015194N13235,EP,NH,2015,2015,7,15,6,18.5,-131.8,45,195.25
2015203N16126,WP,NH,2015,2015,7,24,18,17.9,125.2,45,204.75
2015204N16247,EP,NH,2015,2015,7,23,0,16.9,-113.5,45,203.0
2015207N22091,NI,NH,2015,2015,7,29,18,21.5,91.35,40,209.75
2015209N07248,EP,NH,2015,2015,7,31,18,12.45,-133.95,90,211.75
2015209N15236,EP,NH,2015,2015,7,28,0,15.7,-126.3,35,208.0
2015209N26072,NI,NH,,,,,,,,,
2015211N13162,WP,NH,2015,2015,8,3,18,17.77,140.75,160,214.75
2015213N29146,WP,NH,2015,2015,8,1,18,29.5,144.9,35,212.75
2015213S08169,SP,SH,2016,2015,8,1,18,-11.35,171.45,55,31.75
